time, x, y, z, speed, ArcOn, WFS, I, U, tool, frame, dz, speedOverride
38:31.5,447.928,799.494,41.393,0.931,1,6.5,143.7,13.4,4,7,0,100
38:31.5,448.331,799.504,41.397,0.931,1,6.5,143.7,13.4,4,7,0,100
38:31.6,449.561,799.504,41.401,0.612,1,6.5,143.7,13.4,4,7,0,100
38:31.6,449.824,799.498,41.398,0.612,1,6.5,143.7,13.4,4,7,0,100
38:31.7,450.003,799.498,41.407,0,1,7.06,135,13.67,4,7,0,100
38:31.7,450.003,799.498,41.407,0,1,7.06,135,13.67,4,7,0,100
38:31.8,450.003,799.498,41.407,0,1,7.06,135,13.67,4,7,0,100
38:31.8,450.003,799.498,41.407,0,1,7.06,135,13.67,4,7,0,100
38:31.9,450.003,799.498,41.407,0,1,7.06,135,13.67,4,7,0,100
38:31.9,450.003,799.498,41.407,0,1,7.06,135,13.67,4,7,0,100
38:32.0,450.003,799.498,41.407,0,1,5.5,118.2,12.1,4,7,0,100
38:32.0,450.003,799.498,41.407,0,1,5.5,118.2,12.1,4,7,0,100
38:32.1,450.003,799.498,41.407,0,1,5.5,118.2,12.1,4,7,0,100
38:32.1,450.003,799.498,41.407,0,1,5.5,118.2,12.1,4,7,0,100
38:32.2,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.3,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.3,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.4,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.4,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.5,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.6,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.6,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.7,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.7,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.8,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.8,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.9,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:32.9,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.0,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.0,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.1,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.1,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.2,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.2,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.3,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.3,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.4,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.4,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.5,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.5,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.6,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.6,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.7,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.7,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.8,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.8,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.9,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:33.9,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:34.0,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:34.0,450.003,799.498,41.407,0,0,6.33,135.8,13.28,4,7,0,100
38:34.1,450.004,799.5,42.19,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.1,450.001,799.494,43.549,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.2,449.997,799.502,52.039,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.2,450.001,799.503,54.847,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.3,449.999,799.495,63.725,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.3,450,799.511,66.515,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.4,448.421,799.501,74.552,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.4,446.996,799.501,77.493,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.5,443.272,799.501,84.975,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.5,442.053,799.501,87.131,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.6,440.136,799.502,85.188,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.6,440.125,799.497,82.425,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.7,440.126,799.492,74.028,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.7,440.128,799.502,71.234,2.5,0,6.33,135.8,13.28,4,7,0,100
38:34.8,439.778,799.485,62.625,2.24,0,6.33,135.8,13.28,4,7,0,100
38:34.8,439.366,799.499,61.763,2.24,0,6.33,135.8,13.28,4,7,0,100
38:34.9,436.668,799.501,61.4,1.872,0,6.33,135.8,13.28,4,7,0,100
38:34.9,435.871,799.512,61.401,1.872,0,6.33,135.8,13.28,4,7,0,100
38:35.0,433.2,799.507,61.389,1.917,0,6.33,135.8,13.28,4,7,0,100
38:35.0,432.404,799.499,61.403,1.917,0,6.33,135.8,13.28,4,7,0,100
38:35.1,430.009,799.494,61.395,1.823,0,6.33,135.8,13.28,4,7,0,100
38:35.1,429.208,799.504,61.391,1.823,0,6.33,135.8,13.28,4,7,0,100
38:35.2,426.678,799.495,61.403,2.106,0,6.33,135.8,13.28,4,7,0,100
38:35.2,425.746,799.502,61.408,2.106,0,6.33,135.8,13.28,4,7,0,100
38:35.3,423.354,799.49,61.407,2.131,0,6.33,135.8,13.28,4,7,0,100
38:35.3,422.419,799.496,61.408,2.131,0,6.33,135.8,13.28,4,7,0,100
38:35.4,419.889,799.496,61.409,1.942,0,6.33,135.8,13.28,4,7,0,100
38:35.5,417.22,799.503,61.391,1.942,0,6.33,135.8,13.28,4,7,0,100
38:35.6,414.557,799.495,61.399,2.148,0,6.33,135.8,13.28,4,7,0,100
38:35.6,413.624,799.497,61.405,2.148,0,6.33,135.8,13.28,4,7,0,100
38:35.7,411.091,799.505,61.392,2.491,0,6.33,135.8,13.28,4,7,0,100
38:35.7,410.025,799.503,61.402,2.491,0,6.33,135.8,13.28,4,7,0,100
38:35.7,409.357,799.505,61.395,2.019,0,6.33,135.8,13.28,4,7,0,100
38:35.8,406.431,799.503,61.393,2.019,0,6.33,135.8,13.28,4,7,0,100
38:35.9,403.902,799.502,61.402,2.141,0,6.33,135.8,13.28,4,7,0,100
38:35.9,402.968,799.497,61.39,2.141,0,6.33,135.8,13.28,4,7,0,100
38:36.0,400.174,799.505,61.403,2.218,0,6.33,135.8,13.28,4,7,0,100
38:36.0,399.24,799.5,61.406,2.218,0,6.33,135.8,13.28,4,7,0,100
38:36.1,396.84,799.507,61.394,2.133,0,6.33,135.8,13.28,4,7,0,100
38:36.1,395.903,799.499,61.393,2.133,0,6.33,135.8,13.28,4,7,0,100
38:36.2,393.646,799.497,61.405,2.107,0,6.33,135.8,13.28,4,7,0,100
38:36.2,392.714,799.488,61.397,2.107,0,6.33,135.8,13.28,4,7,0,100
38:36.3,390.177,799.501,61.388,2.054,0,6.33,135.8,13.28,4,7,0,100
38:36.3,389.253,799.495,61.408,2.054,0,6.33,135.8,13.28,4,7,0,100
38:36.4,386.851,799.506,61.397,2.041,0,6.33,135.8,13.28,4,7,0,100
38:36.5,384.188,799.509,61.404,2.041,0,6.33,135.8,13.28,4,7,0,100
38:36.6,381.387,799.503,61.394,1.942,0,6.33,135.8,13.28,4,7,0,100
38:36.6,380.587,799.51,61.398,1.942,0,6.33,135.8,13.28,4,7,0,100
38:36.7,378.067,799.497,61.415,1.951,0,6.33,135.8,13.28,4,7,0,100
38:36.7,377.264,799.5,61.399,1.951,0,6.33,135.8,13.28,4,7,0,100
38:36.8,374.734,799.492,61.399,1.626,0,6.33,135.8,13.28,4,7,0,100
38:36.8,374.065,799.501,61.395,1.626,0,6.33,135.8,13.28,4,7,0,100
38:36.9,371.266,799.494,61.39,1.87,0,6.33,135.8,13.28,4,7,0,100
38:36.9,370.469,799.497,61.399,1.87,0,6.33,135.8,13.28,4,7,0,100
38:37.0,368.067,799.499,61.391,2.122,0,6.33,135.8,13.28,4,7,0,100
38:37.0,367.133,799.494,61.383,2.122,0,6.33,135.8,13.28,4,7,0,100
38:37.1,364.605,799.505,61.394,1.917,0,6.33,135.8,13.28,4,7,0,100
38:37.1,363.81,799.494,61.405,1.917,0,6.33,135.8,13.28,4,7,0,100
38:37.2,361.145,799.507,61.4,2.155,0,6.33,135.8,13.28,4,7,0,100
38:37.2,360.208,799.497,61.386,2.155,0,6.33,135.8,13.28,4,7,0,100
38:37.3,358.079,799.501,61.396,2.189,0,6.33,135.8,13.28,4,7,0,100
38:37.3,357.148,799.491,61.391,2.189,0,6.33,135.8,13.28,4,7,0,100
38:37.4,354.749,799.493,61.388,1.893,0,6.33,135.8,13.28,4,7,0,100
38:37.4,353.947,799.501,61.393,1.893,0,6.33,135.8,13.28,4,7,0,100
38:37.5,351.285,799.503,61.393,1.734,0,6.33,135.8,13.28,4,7,0,100
38:37.5,350.554,799.505,61.622,1.734,0,6.33,135.8,13.28,4,7,0,100
38:37.6,349.878,799.503,67.198,2.5,0,6.33,135.8,13.28,4,7,0,100
38:37.6,349.871,799.496,69.982,2.5,0,6.33,135.8,13.28,4,7,0,100
38:37.7,349.875,799.498,78.397,2.5,0,6.33,135.8,13.28,4,7,0,100
38:37.7,349.879,799.494,81.188,2.5,0,6.33,135.8,13.28,4,7,0,100
38:37.8,350.17,799.513,89.244,2.5,0,6.33,135.8,13.28,4,7,0,100
38:37.8,351.708,799.498,90.678,2.5,0,6.33,135.8,13.28,4,7,0,100
38:37.9,360.961,799.501,89.41,2.5,0,6.33,135.8,13.28,4,7,0,100
38:37.9,364.179,799.503,88.827,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.0,372.452,799.492,87.34,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.0,375.656,799.508,86.752,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.1,383.933,799.496,85.271,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.1,387.154,799.492,84.697,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.2,394.96,799.501,83.288,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.2,398.173,799.503,82.717,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.3,405.994,799.493,81.319,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.3,408.739,799.503,80.819,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.4,417.01,799.492,79.32,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.4,419.775,799.489,78.844,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.4,427.579,799.494,77.434,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.5,430.797,799.496,76.85,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.5,439.531,799.488,75.273,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.6,442.741,799.502,74.488,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.6,448.848,799.489,69.979,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.7,449.694,799.507,67.463,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.7,450.003,799.489,59.12,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.8,449.999,799.508,56.33,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.8,449.997,799.494,47.508,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.9,450.007,799.491,45.252,2.5,0,6.33,135.8,13.28,4,7,0,100
38:38.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:39.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:40.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:41.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:42.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:43.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:44.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:45.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:46.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.1,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.2,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.3,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.4,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.5,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.6,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.7,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.8,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:47.9,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:48.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
38:48.0,449.998,799.495,43.398,0,0,6.33,135.8,13.28,4,7,0,100
