X,Y,Z,layer_id_2MethodKmean7
1870.85,352.576,-37.6618,2
1870.85,352.634,-37.6525,2
1870.86,352.693,-37.651,2
1870.86,352.752,-37.6505,2
1870.86,352.81,-37.6577,2
1870.86,352.868,-37.6572,2
1870.83,352.922,-37.78,2
1870.83,352.981,-37.7795,2
1870.84,353.04,-37.7789,2
1870.87,353.103,-37.6618,2
1870.84,353.156,-37.7847,2
1870.84,353.215,-37.8006,2
1870.81,353.269,-37.8914,2
1870.81,353.327,-37.9064,2
1870.81,353.385,-37.9301,2
1870.8,353.443,-37.9549,2
1870.79,353.499,-38.0116,2
1870.79,353.558,-38.0276,2
1870.79,353.615,-38.0436,2
1870.78,353.673,-38.0839,2
1870.76,353.729,-38.1659,2
1870.76,353.787,-38.1818,2
1870.76,353.845,-38.1891,2
1870.75,353.902,-38.2468,2
1870.74,353.96,-38.288,2
1870.72,354.016,-38.37,2
1870.72,354.074,-38.3773,2
1870.72,354.132,-38.3855,2
1870.72,354.191,-38.4005,2
1870.71,354.249,-38.4329,2
1870.69,354.304,-38.5412,2
1870.68,354.362,-38.5901,2
1870.66,354.419,-38.6731,2
1870.65,354.476,-38.7056,2
1870.63,354.532,-38.806,1
1870.6,354.588,-38.9307,1
1870.59,354.645,-38.9719,1
1870.57,354.702,-39.0724,1
1870.54,354.758,-39.1893,1
1870.53,354.816,-39.2392,1
1870.5,354.872,-39.3562,1
1870.47,354.928,-39.4741,1
1870.44,354.983,-39.6172,1
1870.4,355.038,-39.7953,1
1870.3,355.088,-40.1695,1
1869.4,350.398,-38.8863,1
1869.41,350.459,-38.8518,1
1869.47,350.532,-38.6161,2
1869.5,350.597,-38.4892,2
1869.52,350.658,-38.4469,2
1869.55,350.722,-38.3376,2
1869.58,350.789,-38.203,2
1869.6,350.849,-38.1607,2
1869.6,350.909,-38.1426,2
1869.65,350.976,-37.976,2
1869.66,351.038,-37.9249,2
1869.67,351.098,-37.8991,2
1869.69,351.161,-37.816,2
1869.71,351.221,-37.7737,2
1869.72,351.282,-37.7392,2
1869.74,351.344,-37.6638,2
1869.75,351.403,-37.638,2
1869.75,351.463,-37.621,2
1869.76,351.521,-37.6118,2
1869.78,351.585,-37.5199,2
1869.79,351.645,-37.4863,2
1869.8,351.703,-37.4771,2
1869.82,351.765,-37.4105,2
1869.82,351.823,-37.4177,2
1869.82,351.882,-37.4084,2
1869.83,351.942,-37.3661,2
1869.84,352.002,-37.3491,2
1869.86,352.064,-37.266,3
1869.87,352.122,-37.249,3
1869.87,352.181,-37.2475,3
1869.87,352.239,-37.2557,3
1869.88,352.298,-37.2464,3
1869.88,352.356,-37.2285,3
1869.89,352.415,-37.2202,3
1869.89,352.474,-37.2186,3
1869.89,352.531,-37.2346,3
1869.92,352.594,-37.1185,3
1869.89,352.648,-37.2249,3
1869.9,352.707,-37.2233,3
1869.9,352.765,-37.2228,3
1869.9,352.824,-37.2213,3
1869.9,352.882,-37.2208,3
1869.93,352.944,-37.1134,3
1869.93,353.003,-37.1119,3
1869.93,353.06,-37.1279,3
1869.93,353.119,-37.1352,3
1869.91,353.173,-37.2327,3
1869.91,353.231,-37.24,3
1869.91,353.289,-37.2395,3
1869.89,353.344,-37.3205,3
1869.89,353.403,-37.3365,2
1869.89,353.46,-37.3515,2
1869.89,353.518,-37.3752,2
1869.88,353.575,-37.4077,2
1869.86,353.631,-37.481,2
1869.86,353.688,-37.5135,2
1869.84,353.744,-37.5868,2
1869.84,353.803,-37.5853,2
1869.84,353.861,-37.5925,2
1869.84,353.919,-37.6172,2
1869.84,353.977,-37.6245,2
1869.82,354.033,-37.689,2
1869.82,354.091,-37.7302,2
1869.81,354.148,-37.7618,2
1869.79,354.205,-37.836,2
1869.79,354.262,-37.8762,2
1869.76,354.317,-37.967,2
1869.76,354.375,-37.9907,2
1869.75,354.433,-38.0232,2
1869.74,354.489,-38.1052,2
1869.73,354.547,-38.1377,2
1869.73,354.605,-38.1614,2
1869.7,354.661,-38.2522,2
1869.68,354.718,-38.3681,2
1869.67,354.775,-38.4006,2
1869.66,354.833,-38.4331,2
1869.62,354.887,-38.6335,2
1869.61,354.945,-38.6738,2
1869.6,355.002,-38.715,2
1869.56,355.057,-38.8989,1
1869.54,355.115,-38.9576,1
1869.48,355.167,-39.192,1
1869.42,355.221,-39.4448,1
1869.35,355.272,-39.7588,1
1868.59,350.149,-38.3269,2
1868.63,350.216,-38.1845,2
1868.69,350.287,-37.9508,2
1868.71,350.349,-37.892,2
1868.75,350.417,-37.7263,2
1868.77,350.478,-37.684,2
1868.78,350.54,-37.6251,2
1868.81,350.604,-37.5245,2
1868.82,350.665,-37.4745,2
1868.85,350.729,-37.3661,2
1868.88,350.792,-37.283,3
1868.89,350.853,-37.2416,3
1868.9,350.913,-37.2071,3
1868.92,350.975,-37.1328,3
1868.93,351.035,-37.0905,3
1868.96,351.098,-36.9996,3
1868.97,351.158,-36.9748,3
1868.97,351.217,-36.9567,3
1868.98,351.276,-36.9397,3
1868.99,351.336,-36.9062,3
1869.02,351.4,-36.791,3
1869.03,351.46,-36.7652,3
1869.04,351.519,-36.7404,3
1869.04,351.577,-36.7312,3
1869.05,351.637,-36.7141,3
1869.06,351.695,-36.6806,3
1869.07,351.755,-36.647,3
1869.08,351.815,-36.63,3
1869.08,351.873,-36.6285,3
1869.1,351.933,-36.5706,3
1869.11,351.994,-36.5051,3
1869.12,352.054,-36.4793,3
1869.14,352.114,-36.438,3
1869.14,352.173,-36.4132,3
1869.15,352.231,-36.4117,3
1869.15,352.289,-36.4024,3
1869.16,352.348,-36.3776,3
1869.16,352.406,-36.3684,3
1869.18,352.467,-36.3271,3
1869.19,352.526,-36.2857,3
1869.2,352.585,-36.26,3
1869.19,352.641,-36.308,3
1869.18,352.697,-36.3561,3
1869.17,352.754,-36.3876,3
1869.16,352.81,-36.4269,3
1869.15,352.866,-36.4837,3
1869.15,352.923,-36.5065,3
1869.15,352.981,-36.4895,3
1869.16,353.04,-36.4812,3
1869.17,353.099,-36.4554,3
1869.16,353.156,-36.4792,3
1869.16,353.214,-36.4864,3
1869.16,353.272,-36.4849,3
1869.15,353.328,-36.533,3
1869.16,353.386,-36.5325,3
1869.16,353.444,-36.5397,3
1869.15,353.502,-36.5547,3
1869.15,353.56,-36.562,3
1869.15,353.617,-36.578,3
1869.15,353.673,-36.6095,3
1869.12,353.728,-36.7148,3
1869.11,353.785,-36.7541,3
1869.09,353.84,-36.8517,3
1869.09,353.898,-36.8667,3
1869.09,353.956,-36.8739,3
1869.08,354.013,-36.9064,3
1869.07,354.07,-36.9545,3
1869.06,354.126,-37.0025,3
1869.05,354.182,-37.0758,3
1869.04,354.239,-37.1238,3
1869.04,354.298,-37.1233,3
1869.03,354.354,-37.1713,3
1869.01,354.41,-37.2523,3
1869.0,354.467,-37.2848,3
1868.98,354.523,-37.3989,2
1868.97,354.58,-37.4391,2
1868.96,354.637,-37.4959,2
1868.94,354.693,-37.5692,2
1868.94,354.75,-37.5929,2
1868.92,354.808,-37.6419,2
1868.89,354.862,-37.8064,2
1868.88,354.92,-37.8301,2
1868.87,354.978,-37.8791,2
1868.86,355.035,-37.9116,2
1868.82,355.089,-38.0936,2
1868.81,355.147,-38.1426,2
1868.76,355.201,-38.3585,2
1868.72,355.255,-38.525,2
1868.59,355.301,-39.0448,1
1868.58,355.36,-39.1025,1
1868.56,355.417,-39.1864,1
1867.67,350.062,-37.7869,2
1867.7,350.128,-37.6697,2
1867.72,350.19,-37.6119,2
1867.77,350.259,-37.4209,2
1867.78,350.32,-37.3708,2
1867.83,350.388,-37.1886,3
1867.84,350.45,-37.1463,3
1867.85,350.509,-37.1215,3
1867.86,350.569,-37.0879,3
1867.88,350.632,-37.0048,3
1867.9,350.693,-36.9547,3
1867.93,350.757,-36.8473,3
1867.94,350.817,-36.8138,3
1867.96,350.878,-36.756,3
1867.97,350.939,-36.7224,3
1867.97,350.998,-36.6966,3
1867.99,351.058,-36.6553,3
1868.01,351.12,-36.5887,3
1868.02,351.18,-36.5396,3
1868.03,351.24,-36.5061,3
1868.04,351.299,-36.4803,3
1868.05,351.358,-36.4555,3
1868.05,351.417,-36.4462,3
1868.06,351.476,-36.4127,3
1868.08,351.538,-36.3471,3
1868.09,351.598,-36.3135,3
1868.1,351.656,-36.2965,3
1868.11,351.715,-36.2717,3
1868.11,351.774,-36.2459,3
1868.12,351.833,-36.2367,3
1868.13,351.892,-36.2041,3
1868.14,351.952,-36.1628,3
1868.16,352.012,-36.105,3
1868.15,352.069,-36.1365,3
1868.15,352.127,-36.1438,3
1868.16,352.185,-36.1345,3
1868.17,352.244,-36.1097,3
1868.18,352.303,-36.0762,3
1868.18,352.36,-36.0834,3
1868.17,352.418,-36.0984,3
1868.18,352.477,-36.0892,3
1868.18,352.534,-36.0809,3
1868.18,352.592,-36.0794,3
1868.18,352.65,-36.0867,3
1868.19,352.708,-36.0784,3
1868.2,352.766,-36.0614,3
1868.2,352.825,-36.0677,3
1868.19,352.881,-36.0837,3
1868.19,352.938,-36.1152,3
1868.19,352.996,-36.1302,3
1868.19,353.054,-36.121,3
1868.19,353.111,-36.137,3
1868.18,353.168,-36.1685,3
1868.18,353.225,-36.1748,3
1868.18,353.283,-36.1908,3
1868.17,353.339,-36.2379,3
1868.16,353.395,-36.2781,3
1868.16,353.453,-36.2767,3
1868.16,353.511,-36.3004,3
1868.15,353.566,-36.365,3
1868.14,353.624,-36.38,3
1868.14,353.681,-36.4115,3
1868.13,353.738,-36.4353,3
1868.13,353.796,-36.4425,3
1868.13,353.853,-36.4498,3
1868.13,353.91,-36.4813,3
1868.11,353.966,-36.5536,3
1868.1,354.023,-36.6017,3
1868.1,354.08,-36.6167,3
1868.1,354.137,-36.6405,3
1868.09,354.194,-36.6885,3
1868.08,354.251,-36.7287,3
1868.06,354.306,-36.8175,3
1868.05,354.364,-36.8578,3
1868.04,354.42,-36.9058,3
1868.03,354.477,-36.9373,3
1868.02,354.534,-36.9941,3
1868.0,354.59,-37.0917,3
1867.98,354.645,-37.1805,3
1867.97,354.702,-37.2295,3
1867.95,354.758,-37.3183,3
1867.94,354.815,-37.3508,2
1867.92,354.871,-37.4405,2
1867.91,354.929,-37.4808,2
1867.89,354.985,-37.587,2
1867.86,355.04,-37.7185,2
1867.83,355.095,-37.8336,2
1867.77,355.148,-38.0815,2
1867.7,355.2,-38.3732,2
1867.65,355.254,-38.5475,2
1867.62,355.31,-38.7061,2
1867.6,355.366,-38.7804,1
1866.79,350.092,-37.5291,2
1866.83,350.157,-37.3964,2
1866.84,350.219,-37.3463,2
1866.89,350.288,-37.1651,3
1866.91,350.349,-37.114,3
1866.94,350.414,-36.9988,3
1866.97,350.477,-36.8992,3
1866.98,350.537,-36.8656,3
1867.0,350.601,-36.7757,3
1867.01,350.661,-36.7334,3
1867.03,350.722,-36.6921,3
1867.06,350.786,-36.5847,3
1867.07,350.846,-36.5356,3
1867.08,350.905,-36.5176,3
1867.09,350.965,-36.4763,3
1867.1,351.026,-36.4272,3
1867.12,351.087,-36.3694,3
1867.14,351.149,-36.3028,3
1867.15,351.207,-36.2858,3
1867.16,351.267,-36.2367,3
1867.17,351.327,-36.2031,3
1867.18,351.386,-36.1783,3
1867.19,351.446,-36.1448,3
1867.2,351.506,-36.0957,3
1867.21,351.565,-36.0864,3
1867.21,351.623,-36.0772,3
1867.22,351.682,-36.0601,3
1867.23,351.741,-36.0353,3
1867.24,351.8,-36.0096,3
1867.25,351.859,-35.9683,3
1867.25,351.918,-35.9512,4
1867.26,351.976,-35.943,4
1867.26,352.035,-35.9259,4
1867.27,352.094,-35.9002,4
1867.27,352.15,-35.9317,4
1867.27,352.208,-35.9312,4
1867.27,352.266,-35.9307,4
1867.27,352.323,-35.937,4
1867.28,352.383,-35.9044,4
1867.3,352.442,-35.8553,4
1867.3,352.5,-35.8626,4
1867.29,352.556,-35.9019,4
1867.3,352.614,-35.8849,4
1867.3,352.674,-35.8679,4
1867.3,352.731,-35.8664,4
1867.29,352.786,-35.9387,4
1867.29,352.844,-35.9217,4
1867.3,352.904,-35.8959,4
1867.3,352.96,-35.9197,4
1867.29,353.016,-35.959,3
1867.29,353.073,-35.974,3
1867.29,353.131,-35.9735,3
1867.29,353.189,-35.9886,3
1867.28,353.246,-36.0123,3
1867.29,353.304,-35.9953,3
1867.29,353.362,-35.9938,3
1867.29,353.418,-36.0341,3
1867.28,353.475,-36.0734,3
1867.28,353.532,-36.0807,3
1867.28,353.59,-36.0957,3
1867.26,353.646,-36.1515,3
1867.25,353.702,-36.2073,3
1867.25,353.759,-36.2388,3
1867.24,353.815,-36.2626,3
1867.24,353.872,-36.2854,3
1867.23,353.93,-36.3092,3
1867.22,353.986,-36.365,3
1867.21,354.043,-36.4052,3
1867.21,354.1,-36.4368,3
1867.2,354.157,-36.4683,3
1867.2,354.214,-36.4833,3
1867.18,354.27,-36.5643,3
1867.17,354.327,-36.6037,3
1867.16,354.383,-36.6682,3
1867.15,354.441,-36.6919,3
1867.14,354.497,-36.772,3
1867.13,354.553,-36.7958,3
1867.13,354.611,-36.8283,3
1867.1,354.666,-36.9249,3
1867.1,354.723,-36.9651,3
1867.08,354.779,-37.0461,3
1867.06,354.836,-37.1029,3
1867.04,354.892,-37.2004,3
1867.01,354.947,-37.331,2
1867.0,355.004,-37.3712,2
1866.96,355.058,-37.5435,2
1866.88,355.109,-37.874,2
1866.82,355.162,-38.1143,2
1866.79,355.217,-38.238,2
1866.75,355.272,-38.3958,2
1866.73,355.328,-38.5117,2
1865.76,350.181,-37.3964,2
1865.83,350.255,-37.1413,3
1865.87,350.322,-36.9921,3
1865.9,350.386,-36.8847,3
1865.91,350.447,-36.8512,3
1865.92,350.507,-36.8176,3
1865.94,350.57,-36.7355,3
1865.96,350.629,-36.6942,3
1865.98,350.694,-36.5945,3
1866.01,350.757,-36.4968,3
1866.02,350.817,-36.4633,3
1866.02,350.875,-36.4618,3
1866.03,350.935,-36.4283,3
1866.06,350.997,-36.3461,3
1866.08,351.059,-36.2727,3
1866.09,351.118,-36.2392,3
1866.1,351.178,-36.2057,3
1866.1,351.237,-36.1886,3
1866.11,351.297,-36.1551,3
1866.12,351.356,-36.1303,3
1866.13,351.413,-36.121,3
1866.14,351.474,-36.0719,3
1866.15,351.534,-36.0306,3
1866.17,351.594,-35.9893,3
1866.19,351.655,-35.9237,4
1866.19,351.712,-35.9232,4
1866.18,351.769,-35.9547,4
1866.19,351.828,-35.9289,4
1866.2,351.888,-35.8876,4
1866.22,351.948,-35.8308,4
1866.22,352.007,-35.8138,4
1866.23,352.065,-35.789,4
1866.24,352.124,-35.7797,4
1866.24,352.181,-35.787,4
1866.24,352.24,-35.7777,4
1866.24,352.297,-35.7772,4
1866.24,352.354,-35.7923,4
1866.25,352.412,-35.783,4
1866.25,352.47,-35.7825,4
1866.25,352.528,-35.782,4
1866.25,352.586,-35.7805,4
1866.25,352.643,-35.7878,4
1866.26,352.701,-35.7872,4
1866.26,352.759,-35.7858,4
1866.26,352.817,-35.7852,4
1866.25,352.873,-35.8168,4
1866.26,352.931,-35.8076,4
1866.26,352.989,-35.7983,4
1866.26,353.047,-35.8056,4
1866.26,353.103,-35.8371,4
1866.26,353.161,-35.8444,4
1866.25,353.217,-35.8914,4
1866.24,353.274,-35.9152,4
1866.24,353.332,-35.9147,4
1866.24,353.388,-35.9375,4
1866.23,353.444,-35.9933,3
1866.23,353.502,-36.0083,3
1866.23,353.559,-36.0156,3
1866.23,353.616,-36.0229,3
1866.23,353.675,-36.0136,3
1866.23,353.733,-36.0296,3
1866.21,353.787,-36.101,3
1866.21,353.844,-36.1325,3
1866.2,353.9,-36.1883,3
1866.2,353.958,-36.1878,3
1866.18,354.014,-36.2513,3
1866.17,354.07,-36.3237,3
1866.16,354.127,-36.3474,3
1866.16,354.184,-36.379,3
1866.15,354.242,-36.4017,3
1866.14,354.298,-36.4498,3
1866.13,354.354,-36.5143,3
1866.12,354.412,-36.5381,3
1866.1,354.466,-36.6347,3
1866.09,354.524,-36.6749,3
1866.07,354.579,-36.7637,3
1866.07,354.637,-36.7952,3
1866.06,354.694,-36.819,3
1866.06,354.751,-36.834,3
1866.04,354.807,-36.9228,3
1866.04,354.865,-36.9465,3
1866.01,354.92,-37.0693,3
1865.91,354.968,-37.4552,2
1865.89,355.024,-37.5693,2
1865.85,355.078,-37.7338,2
1865.77,355.129,-38.04,2
1865.72,355.182,-38.256,2
1865.67,355.236,-38.4555,2
1865.62,355.29,-38.6472,2
1865.59,355.346,-38.7806,1
1864.97,350.459,-36.8555,3
1865.01,350.525,-36.716,3
1865.04,350.589,-36.6009,3
1865.06,350.65,-36.5596,3
1865.08,350.713,-36.4609,3
1865.11,350.777,-36.3545,3
1865.12,350.836,-36.3209,3
1865.13,350.897,-36.2796,3
1865.16,350.96,-36.181,3
1865.17,351.02,-36.1474,3
1865.18,351.079,-36.1226,3
1865.19,351.139,-36.0735,3
1865.2,351.198,-36.0565,3
1865.23,351.262,-35.9423,4
1865.24,351.322,-35.901,4
1865.25,351.38,-35.8918,4
1865.25,351.438,-35.899,4
1865.25,351.496,-35.8898,4
1865.27,351.557,-35.8329,4
1865.29,351.619,-35.7517,4
1865.3,351.677,-35.7347,4
1865.31,351.736,-35.7012,4
1865.31,351.795,-35.6919,4
1865.31,351.851,-35.7079,4
1865.32,351.911,-35.6744,4
1865.33,351.97,-35.6409,4
1865.35,352.03,-35.5918,4
1865.35,352.087,-35.599,4
1865.35,352.144,-35.6063,4
1865.34,352.201,-35.6301,4
1865.34,352.258,-35.6529,4
1865.35,352.316,-35.6281,4
1865.36,352.375,-35.6033,4
1865.36,352.434,-35.594,4
1865.36,352.491,-35.5936,4
1865.37,352.55,-35.5843,4
1865.36,352.605,-35.6236,4
1865.36,352.662,-35.6309,4
1865.36,352.72,-35.6459,4
1865.36,352.777,-35.6367,4
1865.37,352.837,-35.6041,4
1865.37,352.894,-35.6114,4
1865.36,352.95,-35.6749,4
1865.36,353.006,-35.69,4
1865.36,353.065,-35.6807,4
1865.37,353.123,-35.6637,4
1865.37,353.18,-35.671,4
1865.36,353.237,-35.7025,4
1865.35,353.294,-35.734,4
1865.35,353.351,-35.7403,4
1865.35,353.408,-35.7641,4
1865.34,353.464,-35.7956,4
1865.34,353.522,-35.8029,4
1865.35,353.579,-35.8014,4
1865.33,353.635,-35.865,4
1865.33,353.692,-35.881,4
1865.34,353.751,-35.8717,4
1865.33,353.808,-35.8868,4
1865.33,353.864,-35.9183,4
1865.31,353.92,-35.9897,3
1865.3,353.976,-36.0542,3
1865.29,354.032,-36.0935,3
1865.28,354.088,-36.1415,3
1865.28,354.146,-36.1478,3
1865.28,354.204,-36.1638,3
1865.27,354.261,-36.1866,3
1865.25,354.315,-36.2919,3
1865.24,354.371,-36.3477,3
1865.23,354.428,-36.3958,3
1865.22,354.485,-36.4273,3
1865.19,354.54,-36.5404,3
1865.17,354.595,-36.6534,3
1865.14,354.65,-36.7588,3
1865.1,354.704,-36.9213,3
1865.07,354.758,-37.0597,3
1865.04,354.813,-37.1815,3
1864.94,354.86,-37.5761,2
1864.91,354.916,-37.7241,2
1864.88,354.97,-37.8566,2
1864.85,355.026,-37.9794,2
1864.8,355.08,-38.1788,2
1864.74,355.132,-38.4113,2
1864.65,355.182,-38.771,1
1864.62,355.238,-38.9132,1
1863.91,350.686,-36.8674,3
1863.98,350.757,-36.6299,3
1863.99,350.818,-36.572,3
1864.04,350.887,-36.3762,3
1864.06,350.947,-36.3262,3
1864.09,351.013,-36.1954,3
1864.13,351.077,-36.0813,3
1864.14,351.136,-36.0477,3
1864.16,351.199,-35.95,4
1864.18,351.259,-35.9087,4
1864.2,351.322,-35.8111,4
1864.22,351.383,-35.7377,4
1864.23,351.442,-35.7129,4
1864.24,351.501,-35.6959,4
1864.24,351.559,-35.6866,4
1864.25,351.619,-35.6463,4
1864.26,351.678,-35.6205,4
1864.26,351.736,-35.62,4
1864.27,351.794,-35.603,4
1864.29,351.854,-35.5539,4
1864.29,351.913,-35.5291,4
1864.3,351.971,-35.5199,4
1864.3,352.029,-35.5193,4
1864.3,352.087,-35.5101,4
1864.31,352.146,-35.4775,4
1864.34,352.207,-35.3877,4
1864.35,352.267,-35.3473,4
1864.35,352.325,-35.3458,4
1864.35,352.381,-35.3696,4
1864.34,352.437,-35.409,4
1864.34,352.494,-35.424,4
1864.34,352.552,-35.4225,4
1864.34,352.609,-35.4298,4
1864.34,352.666,-35.4448,4
1864.35,352.724,-35.4278,4
1864.35,352.782,-35.435,4
1864.35,352.839,-35.4501,4
1864.34,352.895,-35.4816,4
1864.34,352.953,-35.4724,4
1864.35,353.011,-35.4641,4
1864.35,353.068,-35.4714,4
1864.34,353.125,-35.4942,4
1864.34,353.181,-35.5257,4
1864.34,353.24,-35.5165,4
1864.35,353.297,-35.5072,4
1864.34,353.354,-35.531,4
1864.34,353.411,-35.5538,4
1864.33,353.468,-35.5776,4
1864.33,353.524,-35.6169,4
1864.32,353.581,-35.6397,4
1864.32,353.638,-35.6547,4
1864.31,353.694,-35.694,4
1864.32,353.752,-35.6935,4
1864.3,353.807,-35.7571,4
1864.28,353.863,-35.8362,4
1864.27,353.918,-35.892,4
1864.26,353.976,-35.9313,4
1864.25,354.031,-35.9959,3
1864.25,354.088,-36.0187,3
1864.22,354.143,-36.1065,3
1864.21,354.199,-36.1546,3
1864.19,354.255,-36.2424,3
1864.19,354.311,-36.2827,3
1864.18,354.368,-36.3307,3
1864.14,354.421,-36.5001,3
1864.13,354.477,-36.5404,3
1864.1,354.533,-36.6612,3
1864.07,354.586,-36.7908,3
1864.03,354.641,-36.9291,3
1864.0,354.694,-37.0762,3
1863.91,354.743,-37.4291,2
1863.84,354.793,-37.7169,2
1863.83,354.851,-37.7824,2
1863.79,354.905,-37.9392,2
1863.74,354.959,-38.1212,2
1863.69,355.011,-38.3624,2
1863.65,355.066,-38.5201,2
1863.59,355.119,-38.7623,2
1863.55,355.174,-38.9132,1
1863.52,355.23,-39.0466,1
1863.02,350.82,-36.7271,3
1863.08,350.891,-36.4817,3
1863.12,350.957,-36.3345,3
1863.16,351.022,-36.2038,3
1863.19,351.085,-36.0809,3
1863.2,351.146,-36.0396,3
1863.21,351.205,-36.0148,3
1863.26,351.273,-35.8364,4
1863.27,351.333,-35.7874,4
1863.3,351.396,-35.6732,4
1863.31,351.456,-35.6319,4
1863.32,351.515,-35.6148,4
1863.34,351.575,-35.5502,4
1863.36,351.637,-35.4769,4
1863.37,351.695,-35.4598,4
1863.37,351.753,-35.4428,4
1863.38,351.812,-35.4258,4
1863.41,351.874,-35.3291,4
1863.42,351.933,-35.2966,4
1863.42,351.992,-35.2718,4
1863.43,352.051,-35.2547,4
1863.44,352.11,-35.2057,4
1863.45,352.168,-35.1887,4
1863.45,352.226,-35.1881,4
1863.46,352.285,-35.1546,4
1863.47,352.343,-35.1541,4
1863.47,352.4,-35.1536,4
1863.47,352.458,-35.1521,4
1863.47,352.514,-35.1759,4
1863.46,352.57,-35.1987,4
1863.46,352.628,-35.1972,4
1863.46,352.686,-35.2045,4
1863.45,352.741,-35.2603,4
1863.45,352.798,-35.2666,4
1863.45,352.856,-35.2661,4
1863.46,352.913,-35.2569,4
1863.46,352.971,-35.2486,4
1863.47,353.029,-35.2394,4
1863.47,353.087,-35.2388,4
1863.47,353.143,-35.2539,4
1863.47,353.201,-35.2612,4
1863.47,353.258,-35.2597,4
1863.47,353.316,-35.267,4
1863.46,353.371,-35.3305,4
1863.45,353.427,-35.3611,4
1863.45,353.484,-35.3684,4
1863.45,353.543,-35.3756,4
1863.44,353.599,-35.4072,4
1863.42,353.653,-35.5018,4
1863.42,353.71,-35.5256,4
1863.4,353.765,-35.6047,4
1863.39,353.82,-35.6683,4
1863.37,353.875,-35.7474,4
1863.36,353.932,-35.7712,4
1863.34,353.987,-35.859,4
1863.34,354.044,-35.8819,4
1863.32,354.099,-35.9707,3
1863.31,354.155,-36.0177,3
1863.3,354.211,-36.0658,3
1863.26,354.264,-36.2342,3
1863.25,354.321,-36.2667,3
1863.24,354.378,-36.3138,3
1863.22,354.433,-36.4191,3
1863.16,354.484,-36.6458,3
1863.16,354.541,-36.6773,3
1863.1,354.592,-36.9137,3
1863.06,354.647,-37.0608,3
1862.96,354.693,-37.4874,2
1862.87,354.741,-37.8423,2
1862.85,354.797,-37.9495,2
1862.82,354.852,-38.0733,2
1862.78,354.907,-38.231,2
1862.73,354.959,-38.447,2
1862.71,355.017,-38.5125,2
1862.64,355.069,-38.7886,1
1862.61,355.124,-38.9308,1
1862.58,355.18,-39.0565,1
1862.02,350.961,-36.4628,3
1862.06,351.025,-36.3399,3
1862.07,351.087,-36.2898,3
1862.13,351.156,-36.0619,3
1862.17,351.221,-35.9322,4
1862.19,351.284,-35.8268,4
1862.21,351.344,-35.7854,4
1862.23,351.407,-35.6878,4
1862.25,351.467,-35.6387,4
1862.27,351.529,-35.5576,4
1862.28,351.589,-35.5163,4
1862.3,351.65,-35.4429,4
1862.31,351.709,-35.4103,4
1862.32,351.769,-35.3768,4
1862.33,351.827,-35.352,4
1862.34,351.885,-35.3437,4
1862.35,351.943,-35.318,4
1862.36,352.003,-35.2611,4
1862.37,352.062,-35.2528,4
1862.37,352.119,-35.2514,4
1862.37,352.178,-35.2431,4
1862.38,352.236,-35.2096,4
1862.39,352.295,-35.177,4
1862.4,352.354,-35.1522,4
1862.41,352.412,-35.1274,4
1862.41,352.469,-35.1502,4
1862.39,352.524,-35.2051,4
1862.4,352.582,-35.2046,4
1862.41,352.641,-35.1555,4
1862.42,352.7,-35.1385,4
1862.42,352.758,-35.1225,4
1862.43,352.816,-35.1132,4
1862.43,352.872,-35.1283,4
1862.42,352.929,-35.1676,4
1862.42,352.986,-35.1748,4
1862.41,353.041,-35.2132,4
1862.4,353.098,-35.2525,4
1862.4,353.155,-35.2753,4
1862.39,353.211,-35.3068,4
1862.4,353.268,-35.2976,4
1862.4,353.326,-35.3049,4
1862.39,353.382,-35.3364,4
1862.38,353.438,-35.3757,4
1862.38,353.496,-35.3908,4
1862.38,353.553,-35.3893,4
1862.38,353.61,-35.3965,4
1862.38,353.667,-35.4203,4
1862.38,353.724,-35.4353,4
1862.35,353.779,-35.531,4
1862.35,353.835,-35.5616,4
1862.34,353.892,-35.5931,4
1862.33,353.948,-35.6489,4
1862.31,354.002,-35.7445,4
1862.3,354.059,-35.7673,4
1862.3,354.117,-35.7823,4
1862.3,354.173,-35.8061,4
1862.27,354.227,-35.9182,4
1862.22,354.278,-36.1517,3
1862.19,354.332,-36.2726,3
1862.16,354.386,-36.3935,3
1862.13,354.441,-36.5143,3
1862.07,354.491,-36.775,3
1862.0,354.542,-37.0279,3
1861.85,354.582,-37.6449,2
1861.77,354.632,-37.9755,2
1861.76,354.689,-38.0245,2
