X,Y,Z,layer_id_5MethodGeometryBased,layer_id,proc_I,proc_U,proc_WFS,proc_speed,matched_layer_id
1825.92,351.082,-34.7487,5,5,144.34803613511406,13.785852317360673,6.818079340141498,0.9507596229379145,5
1825.94,356.017,-35.3374,5,5,144.3590337784762,13.7930793401415,6.824835035349662,0.9489057344854415,5
1825.94,356.076,-35.3776,5,5,144.3590337784762,13.7930793401415,6.824835035349662,0.9489057344854415,5
1825.95,351.145,-34.6491,5,5,144.36453260015728,13.796692851531912,6.828212882953744,0.9479787902592051,5
1825.97,355.962,-35.2234,5,5,144.3755302435194,13.803919874312738,6.834968578161908,0.9461249018067321,5
1825.97,351.266,-34.5655,5,5,144.3755302435194,13.803919874312738,6.834968578161908,0.9461249018067321,5
1825.97,351.207,-34.5913,5,5,144.3755302435194,13.803919874312738,6.834968578161908,0.9461249018067321,5
1825.99,351.327,-34.5164,5,5,144.3865278868815,13.811146897093566,6.841724273370072,0.9442710133542592,5
1826.0,351.386,-34.4906,5,5,144.39202670856258,13.814760408483979,6.845102120974154,0.9433440691280228,5
1826.0,355.907,-35.0919,5,5,144.39202670856258,13.814760408483979,6.845102120974154,0.9433440691280228,5
1826.02,351.448,-34.4163,5,5,144.4,13.82,6.85,0.942,5
1826.03,355.793,-34.9628,5,5,144.4,13.82,6.85,0.942,5
1826.03,355.851,-34.9856,5,5,144.4,13.82,6.85,0.942,5
1826.03,351.509,-34.3749,5,5,144.4,13.82,6.85,0.942,5
1826.04,351.569,-34.3414,5,5,144.4,13.82,6.85,0.942,5
1826.05,351.629,-34.3078,5,5,144.4,13.82,6.85,0.942,5
1826.06,355.738,-34.84,5,5,144.4,13.82,6.85,0.942,5
1826.07,351.689,-34.25,5,5,144.4,13.82,6.85,0.942,5
1826.08,351.749,-34.2165,5,5,144.4,13.82,6.85,0.942,5
1826.09,351.809,-34.1752,5,5,144.4,13.82,6.85,0.942,5
1826.09,355.565,-34.695,5,5,144.4,13.82,6.85,0.942,5
1826.09,355.682,-34.726,5,5,144.4,13.82,6.85,0.942,5
1826.09,355.624,-34.711,5,5,144.4,13.82,6.85,0.942,5
1826.1,351.868,-34.1494,5,5,144.4,13.82,6.85,0.942,5
1826.11,355.51,-34.5985,5,5,144.4,13.82,6.85,0.942,5
1826.11,351.928,-34.1168,5,5,144.4,13.82,6.85,0.942,5
1826.12,351.988,-34.0745,5,5,144.4,13.82,6.85,0.942,5
1826.12,355.453,-34.566,5,5,144.4,13.82,6.85,0.942,5
1826.14,352.106,-34.0162,5,5,144.4,13.82,6.85,0.942,5
1826.14,355.339,-34.4787,5,5,144.4,13.82,6.85,0.942,5
1826.14,355.396,-34.4937,5,5,144.4,13.82,6.85,0.942,5
1826.14,352.048,-34.0332,5,5,144.4,13.82,6.85,0.942,5
1826.15,355.282,-34.4306,5,5,144.4,13.82,6.85,0.942,5
1826.15,355.225,-34.3991,5,5,144.4,13.82,6.85,0.942,5
1826.16,352.167,-33.9671,5,5,144.4,13.82,6.85,0.942,5
1826.17,355.111,-34.3108,5,5,144.4,13.82,6.85,0.942,5
1826.17,352.227,-33.917,5,5,144.4,13.82,6.85,0.942,5
1826.17,355.169,-34.3346,5,5,144.4,13.82,6.85,0.942,5
1826.18,355.054,-34.2793,5,5,144.4,13.82,6.85,0.942,5
1826.18,352.286,-33.8922,5,5,144.4,13.82,6.85,0.942,5
1826.19,352.345,-33.8752,5,5,144.4,13.82,6.85,0.942,5
1826.19,354.997,-34.2148,5,5,144.4,13.82,6.85,0.942,5
1826.2,352.405,-33.8417,5,5,144.4,13.82,6.85,0.942,5
1826.21,354.885,-34.1109,5,5,144.4,13.82,6.85,0.942,5
1826.21,354.942,-34.1424,5,5,144.4,13.82,6.85,0.942,5
1826.21,352.521,-33.8076,5,5,144.4,13.82,6.85,0.942,5
1826.21,352.58,-33.7983,5,5,144.4,13.82,6.85,0.942,5
1826.21,352.463,-33.8091,5,5,144.4,13.82,6.85,0.942,5
1826.22,354.77,-34.0566,5,5,144.4,13.82,6.85,0.942,5
1826.22,354.828,-34.0794,5,5,144.4,13.82,6.85,0.942,5
1826.23,354.713,-34.0164,5,5,144.4,13.82,6.85,0.942,5
1826.23,352.64,-33.7415,5,5,144.4,13.82,6.85,0.942,5
1826.23,354.656,-34.0013,5,5,144.4,13.82,6.85,0.942,5
1826.23,354.54,-34.0033,5,5,144.4,13.82,6.85,0.942,5
1826.23,354.597,-34.0183,5,5,144.4,13.82,6.85,0.942,5
1826.24,354.484,-33.9475,5,5,144.4,13.82,6.85,0.942,5
1826.24,352.815,-33.706,5,5,144.4,13.82,6.85,0.942,5
1826.24,352.699,-33.7167,5,5,144.4,13.82,6.85,0.942,5
1826.24,352.757,-33.7075,5,5,144.4,13.82,6.85,0.942,5
1826.25,352.931,-33.7127,5,5,144.4,13.82,6.85,0.942,5
1826.25,354.428,-33.9082,5,5,144.4,13.82,6.85,0.942,5
1826.25,354.37,-33.8922,5,5,144.4,13.82,6.85,0.942,5
1826.25,353.103,-33.7345,5,5,144.4,13.82,6.85,0.942,5
1826.25,352.987,-33.7278,5,5,144.4,13.82,6.85,0.942,5
1826.25,353.045,-33.735,5,5,144.4,13.82,6.85,0.942,5
1826.25,352.873,-33.7055,5,5,144.4,13.82,6.85,0.942,5
1826.26,354.256,-33.8292,5,5,144.4,13.82,6.85,0.942,5
1826.26,354.084,-33.7996,5,5,144.4,13.82,6.85,0.942,5
1826.26,353.221,-33.6839,5,5,144.4,13.82,6.85,0.942,5
1826.26,353.162,-33.701,5,5,144.4,13.82,6.85,0.942,5
1826.26,354.313,-33.8607,5,5,144.4,13.82,6.85,0.942,5
1826.26,354.025,-33.7924,5,5,144.4,13.82,6.85,0.942,5
1826.27,353.739,-33.724,5,5,144.4,13.82,6.85,0.942,5
1826.27,354.142,-33.7991,5,5,144.4,13.82,6.85,0.942,5
1826.27,354.199,-33.8064,5,5,144.4,13.82,6.85,0.942,5
1826.27,353.337,-33.6819,5,5,144.4,13.82,6.85,0.942,5
1826.27,353.394,-33.6892,5,5,144.4,13.82,6.85,0.942,5
1826.27,353.681,-33.742,5,5,144.4,13.82,6.85,0.942,5
1826.27,353.969,-33.7531,5,5,144.4,13.82,6.85,0.942,5
1826.27,353.279,-33.6669,5,5,144.4,13.82,6.85,0.942,5
1826.28,353.797,-33.707,5,5,144.4,13.82,6.85,0.942,5
1826.28,353.856,-33.7143,5,5,144.4,13.82,6.85,0.942,5
1826.28,353.625,-33.6775,5,5,144.4,13.82,6.85,0.942,5
1826.28,353.569,-33.6547,5,5,144.4,13.82,6.85,0.942,5
1826.28,353.511,-33.6474,5,5,144.4,13.82,6.85,0.942,5
1826.28,353.453,-33.6644,5,5,144.4,13.82,6.85,0.942,5
1826.28,353.912,-33.7303,5,5,144.4,13.82,6.85,0.942,5
1826.79,350.567,-35.455,5,5,144.4,13.82,6.85,0.9934290299572276,5
1826.83,350.633,-35.3146,5,5,144.4,13.82,6.85,0.9988213266761954,5
1826.87,350.699,-35.1897,5,5,144.4,13.82,6.85,1.0042136233951633,5
1826.88,356.174,-35.8741,5,5,144.4,13.82,6.85,1.005561697574936,5
1826.88,350.759,-35.1474,5,5,144.4,13.82,6.85,1.005561697574936,5
1826.91,356.118,-35.7504,5,5,144.4,13.82,6.85,1.0096059201141618,5
1826.93,350.829,-34.9496,5,5,144.4,13.82,6.85,1.0123020684736457,5
1826.94,356.062,-35.6101,5,5,144.4,13.82,6.85,1.0136501426533877,5
1826.94,350.889,-34.9161,5,5,144.4,13.82,6.85,1.0136501426533877,5
1826.95,350.949,-34.8903,5,5,144.4,13.82,6.85,1.0149982168331295,5
1826.97,351.011,-34.8159,5,5,144.4,13.82,6.85,1.0176943651926136,5
1826.99,351.073,-34.7658,5,5,144.4,13.82,6.85,1.0203905135520974,5
1827.01,356.009,-35.3466,5,5,144.4,13.82,6.85,1.0230866619115813,5
1827.01,351.135,-34.6827,5,5,144.4,13.82,6.85,1.0230866619115813,5
1827.02,351.195,-34.6404,5,5,144.4,13.82,6.85,1.0244347360913233,5
1827.04,355.954,-35.2151,5,5,144.4,13.82,6.85,1.0271308844508071,5
1827.05,351.259,-34.5505,5,5,144.4,13.82,6.85,1.0284789586305492,5
1827.06,351.319,-34.5004,5,5,144.4,13.82,6.85,1.029827032810291,5
1827.07,355.898,-35.1011,5,5,144.4,13.82,6.85,1.031175106990033,5
1827.09,351.382,-34.4096,5,5,144.4,13.82,6.85,1.033871255349517,5
1827.09,355.842,-34.9861,5,5,144.4,13.82,6.85,1.033871255349517,5
1827.1,351.502,-34.3512,5,5,144.4,13.82,6.85,1.0352193295292589,5
1827.1,351.442,-34.376,5,5,144.4,13.82,6.85,1.0352193295292589,5
1827.1,355.784,-34.9711,5,5,144.4,13.82,6.85,1.0352193295292589,5
1827.13,355.671,-34.8333,5,5,144.4,13.82,6.85,1.0392635520685154,5
1827.13,351.564,-34.2681,5,5,144.4,13.82,6.85,1.0392635520685154,5
1827.13,355.729,-34.8405,5,5,144.4,13.82,6.85,1.0392635520685154,5
1827.14,351.624,-34.219,5,5,144.4,13.82,6.85,1.0406116262482574,5
1827.16,355.557,-34.6955,5,5,144.4,13.82,6.85,1.0433077746077413,5
1827.16,351.685,-34.1689,5,5,144.4,13.82,6.85,1.0433077746077413,5
1827.16,355.616,-34.7115,5,5,144.4,13.82,6.85,1.0433077746077413,5
1827.18,355.502,-34.5902,5,5,144.4,13.82,6.85,1.046003922967225,5
1827.19,351.749,-34.047,5,5,144.4,13.82,6.85,1.0473519971469671,5
1827.19,355.387,-34.5349,5,5,144.4,13.82,6.85,1.0473519971469671,5
1827.19,355.444,-34.5587,5,5,144.4,13.82,6.85,1.0473519971469671,5
1827.2,355.33,-34.4792,5,5,144.4,13.82,6.85,1.0487000713267092,5
1827.2,351.808,-34.029,5,5,144.4,13.82,6.85,1.0487000713267092,5
1827.21,355.273,-34.4476,5,5,144.4,13.82,6.85,1.0500481455064512,5
1827.22,355.216,-34.4074,5,5,144.4,13.82,6.85,1.051396219686193,5
1827.22,355.159,-34.3759,5,5,144.4,13.82,6.85,1.051396219686193,5
1827.22,351.869,-33.9556,5,5,144.4,13.82,6.85,1.051396219686193,5
1827.22,350.371,-41.6539,5,5,144.4,13.82,6.85,1.051396219686193,5
1827.23,351.929,-33.9221,5,5,144.4,13.82,6.85,1.052744293865935,5
1827.23,351.988,-33.9051,5,5,144.4,13.82,6.85,1.052744293865935,5
1827.25,355.104,-34.254,5,5,144.4,13.82,6.85,1.0554404422254189,5
1827.25,352.049,-33.8394,5,5,144.4,13.82,6.85,1.0554404422254189,5
1827.26,355.047,-34.2147,5,5,144.4,13.82,6.85,1.056788516405161,5
1827.27,352.167,-33.7811,5,5,144.4,13.82,6.85,1.058136590584903,5
1827.27,354.99,-34.1667,5,5,144.4,13.82,6.85,1.058136590584903,5
1827.27,352.109,-33.7981,5,5,144.4,13.82,6.85,1.058136590584903,5
1827.28,352.226,-33.7641,5,5,144.4,13.82,6.85,1.0594846647646448,5
1827.28,354.934,-34.1274,5,5,144.4,13.82,6.85,1.0594846647646448,5
1827.29,354.876,-34.0872,5,5,144.4,13.82,6.85,1.0608327389443868,5
1827.29,352.286,-33.7228,5,5,144.4,13.82,6.85,1.0608327389443868,5
1827.31,354.821,-33.9993,5,5,144.4,13.82,6.85,1.0635288873038706,5
1827.31,354.764,-33.9755,5,5,144.4,13.82,6.85,1.0635288873038706,5
1827.31,352.347,-33.6572,5,5,144.4,13.82,6.85,1.0635288873038706,5
1827.32,352.406,-33.6324,5,5,144.4,13.82,6.85,1.0648769614836127,5
1827.32,354.707,-33.944,5,5,144.4,13.82,6.85,1.0648769614836127,5
1827.32,352.464,-33.6154,5,5,144.4,13.82,6.85,1.0648769614836127,5
1827.32,352.521,-33.6226,5,5,144.4,13.82,6.85,1.0648769614836127,5
1827.33,354.651,-33.897,5,5,144.4,13.82,6.85,1.0662250356633545,5
1827.33,352.58,-33.6134,5,5,144.4,13.82,6.85,1.0662250356633545,5
1827.34,352.639,-33.5808,5,5,144.4,13.82,6.85,1.0675731098430965,5
1827.34,354.595,-33.8246,5,5,144.4,13.82,6.85,1.0675731098430965,5
1827.35,354.538,-33.7931,5,5,144.4,13.82,6.85,1.0689211840228385,5
1827.35,354.481,-33.7703,5,5,144.4,13.82,6.85,1.0689211840228385,5
1827.35,352.698,-33.5395,5,5,144.4,13.82,6.85,1.0689211840228385,5
1827.36,354.367,-33.7228,5,5,144.4,13.82,6.85,1.0702692582025803,5
1827.36,352.757,-33.5147,5,5,144.4,13.82,6.85,1.0702692582025803,5
1827.36,352.815,-33.5132,5,5,144.4,13.82,6.85,1.0702692582025803,5
1827.36,354.252,-33.7005,5,5,144.4,13.82,6.85,1.0702692582025803,5
1827.36,354.309,-33.7165,5,5,144.4,13.82,6.85,1.0702692582025803,5
1827.36,354.424,-33.7466,5,5,144.4,13.82,6.85,1.0702692582025803,5
1827.37,352.873,-33.5049,5,5,144.4,13.82,6.85,1.0716173323823224,5
1827.37,354.137,-33.6627,5,5,144.4,13.82,6.85,1.0716173323823224,5
1827.37,352.932,-33.4957,5,5,144.4,13.82,6.85,1.0716173323823224,5
1827.37,352.99,-33.4942,5,5,144.4,13.82,6.85,1.0716173323823224,5
1827.37,354.195,-33.6855,5,5,144.4,13.82,6.85,1.0716173323823224,5
1827.38,354.081,-33.6224,5,5,144.4,13.82,6.85,1.072965406562095,5
1827.38,353.048,-33.4781,5,5,144.4,13.82,6.85,1.072965406562095,5
1827.39,353.968,-33.5603,5,5,144.4,13.82,6.85,1.074313480741837,5
1827.39,354.026,-33.5676,5,5,144.4,13.82,6.85,1.074313480741837,5
1827.39,353.164,-33.4354,5,5,144.4,13.82,6.85,1.074313480741837,5
1827.39,353.221,-33.4747,5,5,144.4,13.82,6.85,1.074313480741837,5
1827.39,353.106,-33.4524,5,5,144.4,13.82,6.85,1.074313480741837,5
1827.4,353.912,-33.5123,5,5,144.4,13.82,6.85,1.0756615549215789,5
1827.4,353.683,-33.4599,5,5,144.4,13.82,6.85,1.0756615549215789,5
1827.4,353.741,-33.4749,5,5,144.4,13.82,6.85,1.0756615549215789,5
1827.4,353.28,-33.4344,5,5,144.4,13.82,6.85,1.0756615549215789,5
1827.41,353.798,-33.4657,5,5,144.4,13.82,6.85,1.077009629101321,5
1827.41,353.627,-33.4128,5,5,144.4,13.82,6.85,1.077009629101321,5
1827.41,353.455,-33.3911,5,5,144.4,13.82,6.85,1.077009629101321,5
1827.41,353.339,-33.4008,5,5,144.4,13.82,6.85,1.077009629101321,5
1827.41,353.856,-33.4817,5,5,144.4,13.82,6.85,1.077009629101321,5
1827.41,353.397,-33.3916,5,5,144.4,13.82,6.85,1.077009629101321,5
1827.42,353.57,-33.3969,5,5,144.4,13.82,6.85,1.0783577032810627,5
1827.42,353.513,-33.3905,5,5,144.4,13.82,6.85,1.0783577032810627,5
1827.69,350.665,-35.5838,5,5,144.4,13.82,6.85,1.1147557061341262,5
1827.73,350.731,-35.4676,5,5,144.4,13.82,6.85,1.1201480028530941,5
1827.76,350.797,-35.334,5,5,144.4,13.82,6.85,1.12419222539232,5
1827.78,350.858,-35.2761,5,5,144.4,13.82,6.85,1.1268883737518038,5
1827.8,356.045,-35.9077,5,5,144.4,13.82,6.85,1.129584522111288,5
1827.8,350.921,-35.1842,5,5,144.4,13.82,6.85,1.129584522111288,5
1827.83,350.985,-35.0759,5,5,144.4,13.82,6.85,1.131,5
1827.83,355.989,-35.7675,5,5,144.4,13.82,6.85,1.131,5
1827.87,355.933,-35.6108,5,5,144.4,13.82,6.85,1.131,5
1827.88,351.053,-34.9189,5,5,144.4,13.82,6.85,1.131,5
1827.89,351.113,-34.8854,5,5,144.4,13.82,6.85,1.131,5
1827.91,351.176,-34.8022,5,5,144.4,13.82,6.85,1.131,5
1827.92,351.235,-34.7687,5,5,144.4,13.82,6.85,1.131,5
1827.92,355.88,-35.4045,5,5,144.4,13.82,6.85,1.131,5
1827.95,351.299,-34.6701,5,5,144.4,13.82,6.85,1.131,5
1827.96,351.36,-34.62,5,5,144.4,13.82,6.85,1.131,5
1827.96,355.825,-35.2487,5,5,144.4,13.82,6.85,1.131,5
1827.96,355.767,-35.2163,5,5,144.4,13.82,6.85,1.131,5
1827.99,355.712,-35.11,5,5,144.4,13.82,6.85,1.131,5
1827.99,351.423,-34.5213,5,5,144.4,13.82,6.85,1.131,5
1828.02,351.487,-34.4062,5,5,144.4,13.82,6.85,1.131,5
1828.02,355.656,-34.9872,5,5,144.4,13.82,6.85,1.131,5
1828.04,351.549,-34.3483,5,5,144.4,13.82,6.85,1.131,5
1828.05,355.543,-34.8339,5,5,144.4,13.82,6.85,1.131,5
1828.05,355.601,-34.8654,5,5,144.4,13.82,6.85,1.131,5
1828.06,351.612,-34.2574,5,5,144.4,13.82,6.85,1.131,5
1828.07,355.487,-34.7441,5,5,144.4,13.82,6.85,1.131,5
1828.07,351.67,-34.2404,5,5,144.4,13.82,6.85,1.131,5
1828.08,355.371,-34.6889,5,5,144.4,13.82,6.85,1.131,5
1828.08,355.429,-34.7126,5,5,144.4,13.82,6.85,1.131,5
1828.1,351.733,-34.134,5,5,144.4,13.82,6.85,1.131,5
1828.1,355.316,-34.5914,5,5,144.4,13.82,6.85,1.131,5
1828.11,355.26,-34.5521,5,5,144.4,13.82,6.85,1.131,5
1828.11,351.794,-34.0927,5,5,144.4,13.82,6.85,1.131,5
1828.13,351.914,-34.0101,5,5,144.4,13.82,6.85,1.131,5
1828.13,351.855,-34.0348,5,5,144.4,13.82,6.85,1.131,5
1828.14,355.204,-34.4545,5,5,144.4,13.82,6.85,1.131,5
1828.15,351.974,-33.9765,5,5,144.4,13.82,6.85,1.131,5
1828.15,355.148,-34.39,5,5,144.4,13.82,6.85,1.131,5
1828.16,352.034,-33.9264,5,5,144.4,13.82,6.85,1.131,5
1828.17,355.091,-34.3177,5,5,144.4,13.82,6.85,1.131,5
1828.18,355.036,-34.2454,5,5,144.4,13.82,6.85,1.131,5
1828.19,354.979,-34.1973,5,5,144.4,13.82,6.85,1.131,5
1828.2,352.098,-33.789,5,5,144.4,13.82,6.85,1.131,5
1828.2,354.922,-34.1493,5,5,144.4,13.82,6.85,1.131,5
1828.21,352.157,-33.7632,5,5,144.4,13.82,6.85,1.131,5
1828.21,354.864,-34.1265,5,5,144.4,13.82,6.85,1.131,5
1828.22,352.217,-33.7306,5,5,144.4,13.82,6.85,1.131,5
1828.23,352.277,-33.6806,5,5,144.4,13.82,6.85,1.131,5
1828.24,354.638,-33.9519,5,5,144.4,13.82,6.85,1.131,5
1828.24,352.336,-33.648,5,5,144.4,13.82,6.85,1.131,5
1828.24,354.81,-34.0057,5,5,144.4,13.82,6.85,1.131,5
1828.24,354.753,-33.9819,5,5,144.4,13.82,6.85,1.131,5
1828.24,354.695,-33.9747,5,5,144.4,13.82,6.85,1.131,5
1828.25,352.395,-33.631,5,5,144.4,13.82,6.85,1.131,5
1828.25,354.582,-33.9116,5,5,144.4,13.82,6.85,1.131,5
1828.26,352.454,-33.5974,5,5,144.4,13.82,6.85,1.131,5
1828.27,352.515,-33.5406,5,5,144.4,13.82,6.85,1.131,5
1828.27,354.527,-33.8238,5,5,144.4,13.82,6.85,1.131,5
1828.28,354.47,-33.7845,5,5,144.4,13.82,6.85,1.131,5
1828.3,352.692,-33.4409,5,5,144.32346647646168,13.815777460770299,6.848284593437933,1.1290602710413558,5
1828.3,354.415,-33.7121,5,5,144.32346647646168,13.815777460770299,6.848284593437933,1.1290602710413558,5
1828.3,352.577,-33.4507,5,5,144.32346647646168,13.815777460770299,6.848284593437933,1.1290602710413558,5
1828.3,352.635,-33.4337,5,5,144.32346647646168,13.815777460770299,6.848284593437933,1.1290602710413558,5
1828.31,352.75,-33.4404,5,5,144.2820970042791,13.81349500713264,6.847357346647635,1.1280117689015565,5
1828.31,352.809,-33.4234,5,5,144.2820970042791,13.81349500713264,6.847357346647635,1.1280117689015565,5
1828.31,352.865,-33.4385,5,5,144.2820970042791,13.81349500713264,6.847357346647635,1.1280117689015565,5
1828.31,354.359,-33.6573,5,5,144.2820970042791,13.81349500713264,6.847357346647635,1.1280117689015565,5
1828.31,354.014,-33.5895,5,5,144.2820970042791,13.81349500713264,6.847357346647635,1.1280117689015565,5
1828.32,354.244,-33.5943,5,5,144.24072753209654,13.811212553494983,6.8464300998573355,1.1269632667617573,5
1828.32,354.188,-33.5705,5,5,144.24072753209654,13.811212553494983,6.8464300998573355,1.1269632667617573,5
1828.32,354.13,-33.5642,5,5,144.24072753209654,13.811212553494983,6.8464300998573355,1.1269632667617573,5
1828.32,354.302,-33.6093,5,5,144.24072753209654,13.811212553494983,6.8464300998573355,1.1269632667617573,5
1828.32,352.924,-33.4049,5,5,144.24072753209654,13.811212553494983,6.8464300998573355,1.1269632667617573,5
1828.32,354.072,-33.5647,5,5,144.24072753209654,13.811212553494983,6.8464300998573355,1.1269632667617573,5
1828.33,353.041,-33.3719,5,5,144.199358059914,13.808930099857324,6.845502853067037,1.1259147646219578,5
1828.33,352.982,-33.3889,5,5,144.199358059914,13.808930099857324,6.845502853067037,1.1259147646219578,5
1828.34,353.156,-33.3777,5,5,144.15798858773144,13.806647646219666,6.844575606276739,1.1248662624821586,5
1828.34,353.272,-33.3756,5,5,144.15798858773144,13.806647646219666,6.844575606276739,1.1248662624821586,5
1828.34,353.1,-33.3461,5,5,144.15798858773144,13.806647646219666,6.844575606276739,1.1248662624821586,5
1828.34,353.214,-33.3771,5,5,144.15798858773144,13.806647646219666,6.844575606276739,1.1248662624821586,5
1828.35,353.331,-33.3353,5,5,144.11661911554887,13.804365192582006,6.84364835948644,1.1238177603423594,5
1828.35,353.962,-33.454,5,5,144.11661911554887,13.804365192582006,6.84364835948644,1.1238177603423594,5
1828.35,353.904,-33.4225,5,5,144.11661911554887,13.804365192582006,6.84364835948644,1.1238177603423594,5
1828.36,353.733,-33.3764,5,5,144.0752496433663,13.802082738944348,6.842721112696141,1.12276925820256,5
1828.36,353.39,-33.3018,5,5,144.0752496433663,13.802082738944348,6.842721112696141,1.12276925820256,5
1828.37,353.449,-33.2848,5,5,144.03388017118377,13.79980028530669,6.841793865905842,1.1217207560627607,5
1828.37,353.564,-33.2915,5,5,144.03388017118377,13.79980028530669,6.841793865905842,1.1217207560627607,5
1828.37,353.85,-33.3346,5,5,144.03388017118377,13.79980028530669,6.841793865905842,1.1217207560627607,5
1828.37,353.621,-33.2901,5,5,144.03388017118377,13.79980028530669,6.841793865905842,1.1217207560627607,5
1828.37,353.678,-33.3051,5,5,144.03388017118377,13.79980028530669,6.841793865905842,1.1217207560627607,5
1828.37,353.793,-33.3274,5,5,144.03388017118377,13.79980028530669,6.841793865905842,1.1217207560627607,5
1828.37,353.506,-33.292,5,5,144.03388017118377,13.79980028530669,6.841793865905842,1.1217207560627607,5
1828.81,350.961,-35.4468,5,5,142.21362339514934,13.69937232524962,6.8009950071326575,1.075586661911544,5
1828.84,351.026,-35.3219,5,5,142.08951497860167,13.692524964336645,6.798213266761762,1.072441155492146,5
1828.85,351.087,-35.2883,5,5,142.04814550641913,13.690242510698987,6.797286019971462,1.0713926533523466,5
1828.86,355.805,-35.9116,5,5,142.00677603423657,13.687960057061328,6.796358773181164,1.0703441512125473,5
1828.89,355.75,-35.7869,5,5,141.88266761768796,13.6811126961483,6.793577032810247,1.0671986447931257,5
1828.9,355.759,-39.4549,5,5,141.8412981455054,13.678830242510642,6.792649786019948,1.0661501426533264,5
1828.91,351.158,-35.0565,5,5,141.79992867332282,13.676547788872984,6.791722539229649,1.065101640513527,5
1828.92,355.694,-35.6389,5,5,141.7585592011403,13.674265335235326,6.790795292439351,1.0640531383737277,5
1828.94,351.222,-34.9491,5,5,141.67582025677515,13.66970042796001,6.788940798858754,1.061956134094129,5
1828.96,351.282,-34.9068,5,5,141.59308131241005,13.665135520684693,6.787086305278156,1.0598591298145306,5
1828.96,355.64,-35.4908,5,5,141.59308131241005,13.665135520684693,6.787086305278156,1.0598591298145306,5
1828.97,355.705,-39.1768,5,5,141.55171184022748,13.662853067047035,6.786159058487857,1.0588106276747313,5
1828.99,351.346,-34.7994,5,5,141.46897289586238,13.658288159771718,6.78430456490726,1.0567136233951326,5
1829.01,355.586,-35.2768,5,5,141.38623395149727,13.6537232524964,6.782450071326663,1.054616619115534,5
1829.02,351.411,-34.6765,5,5,141.3448644793147,13.651440798858742,6.7815228245363635,1.0535681169757347,5
1829.02,355.528,-35.2444,5,5,141.3448644793147,13.651440798858742,6.7815228245363635,1.0535681169757347,5
1829.04,351.472,-34.6099,5,5,141.26212553494958,13.646875891583425,6.779668330955766,1.0514711126961362,5
1829.04,355.651,-38.9095,5,5,141.26212553494958,13.646875891583425,6.779668330955766,1.0514711126961362,5
1829.05,355.474,-35.1138,5,5,141.22075606276704,13.644593437945767,6.778741084165468,1.0504226105563368,5
